timestamp,open,high,low,close,volume,trend
2/17/2021,49133.45,52618.74,48947,52119.71,85743.63782,1
2/18/2021,52117.67,52530,50901.9,51552.6,60758.04695,1
2/19/2021,51552.61,56368,50710.2,55906,79659.77802,1
2/20/2021,55906,57700.46,53863.93,55841.19,80948.20531,1
2/21/2021,55841.19,58352.8,55477.59,57408.57,58166.70851,1
2/22/2021,57412.35,57508.47,47622,54087.67,134019.4349,1
2/23/2021,54087.67,54183.59,44892.56,48891,169375.0251,1
2/24/2021,48891,51374.99,46988.69,49676.2,91881.20925,1
2/25/2021,49676.21,52041.73,46674.34,47073.73,83310.67312,1
2/26/2021,47073.73,48424.11,44106.78,46276.87,109423.2007,1
2/27/2021,46276.88,48394,45000,46106.43,66060.83429,1
2/28/2021,46103.67,46638.46,43000,45135.66,83055.36904,1
3/1/2021,45134.11,49790,44950.53,49587.03,85086.11165,1
3/2/2021,49595.76,50200,47047.6,48440.65,64221.06214,1
3/3/2021,48436.61,52640,48100.71,50349.37,81035.91371,1
3/4/2021,50349.37,51773.88,47500,48374.09,82649.71683,1
3/5/2021,48374.09,49448.93,46300,48751.71,78192.49637,1
3/6/2021,48746.81,49200,47070,48882.2,44399.23424,1
3/7/2021,48882.2,51450.03,48882.2,50971.75,55235.02803,1
3/8/2021,50959.11,52402.78,49274.67,52375.17,66987.35966,1
3/9/2021,52375.18,54895,51789.41,54884.5,71656.73708,1
3/10/2021,54874.67,57387.69,53005,55851.59,84749.23894,1
3/11/2021,55851.59,58150,54272.82,57773.16,81914.81286,1
3/12/2021,57773.15,58081.51,54962.84,57221.72,73405.40605,1
3/13/2021,57221.72,61844,56078.23,61188.39,83245.09135,1
3/14/2021,61188.38,61724.79,58966.78,58968.31,52601.05275,1
3/15/2021,58976.08,60633.43,54600,55605.2,102771.4273,1
3/16/2021,55605.2,56938.29,53271.34,56900.75,77986.69436,1
3/17/2021,56900.74,58974.73,54123.69,58912.97,70421.62084,1
3/18/2021,58912.97,60129.97,57023,57648.16,66580.40668,1
3/19/2021,57641,59468,56270.74,58030.01,52392.65296,1
3/20/2021,58030.01,59880,57820.17,58102.28,44476.94178,1
3/21/2021,58100.02,58589.1,55450.11,57351.56,48564.47027,1
3/22/2021,57351.56,58430.73,53650,54083.25,62581.62617,1
3/23/2021,54083.25,55830.9,53000,54340.89,59789.36543,1
3/24/2021,54342.8,57200,51700,52303.65,83537.46502,1
3/25/2021,52303.66,53287,50427.56,51293.78,87400.53454,1
3/26/2021,51293.78,55073.46,51214.6,55025.59,63813.77469,1
3/27/2021,55025.59,56700.36,53950,55817.14,50105.47506,1
3/28/2021,55817.14,56559.75,54691.84,55777.63,39050.38751,1
3/29/2021,55777.65,58405.82,54800.01,57635.47,67857.9374,1
3/30/2021,57635.46,59368,57071.35,58746.57,55122.44312,1
3/31/2021,58746.57,59800,56769,58740.55,60975.54267,1
4/1/2021,58739.46,59490,57935.45,58720.44,47415.61722,1
4/2/2021,58720.45,60200,58428.57,58950.01,47382.41878,1
4/3/2021,58950.01,59791.72,56880,57051.94,47409.85211,1
4/4/2021,57051.95,58492.85,56388,58202.01,41314.08197,1
4/5/2021,58202.01,59272,56777.77,59129.99,54258.01579,1
4/6/2021,59129.99,59495.24,57413.02,57991.15,54201.00073,1
4/7/2021,57990.03,58655,55473,55953.45,71228.40566,1
4/8/2021,55953.44,58153.31,55700,58077.52,44283.14702,1
4/9/2021,58077.52,58894.9,57654,58142.54,40831.88491,1
4/10/2021,58142.55,61500,57900.01,59769.13,69906.42412,1
4/11/2021,59769.13,60699,59232.52,60002.43,41156.71539,1
4/12/2021,59998.8,61300,59350.59,59860,56375.03712,1
4/13/2021,59860.01,63777.77,59805.15,63575,82848.68875,1
4/14/2021,63575.01,64854,61301,62959.53,82616.34399,1
4/15/2021,62959.53,63800,62020,63159.98,51649.70034,0
4/16/2021,63158.74,63520.61,60000,61334.8,91764.13988,0
4/17/2021,61334.81,62506.05,59580.91,60006.66,58912.25613,0
4/18/2021,60006.67,60499,50931.3,56150.01,124882.1318,0
4/19/2021,56150.01,57526.81,54221.58,55633.14,78229.04227,0
4/20/2021,55633.14,57076.24,53329.96,56425,72744.48215,0
4/21/2021,56425,56757.91,53536.02,53787.63,66984.75691,0
4/22/2021,53787.62,55521.48,50500,51690.96,104656.6313,0
4/23/2021,51690.95,52131.85,47500,51125.14,132230.7807,0
4/24/2021,51110.56,51166.22,48657.14,50047.84,55361.51257,0
4/25/2021,50047.84,50567.91,46930,49066.77,58255.645,0
4/26/2021,49066.76,54356.62,48753.44,54001.39,86310.80212,0
4/27/2021,54001.38,55460,53222,55011.97,54064.03468,0
4/28/2021,55011.97,56428,53813.16,54846.22,55130.45902,0
4/29/2021,54846.23,55195.84,52330.94,53555,52486.01946,0
4/30/2021,53555,57963,53013.01,57694.27,68578.91005,0
5/1/2021,57697.25,58458.07,56956.14,57800.37,42600.35184,0
5/2/2021,57797.35,57911.02,56035.25,56578.21,36812.87886,0
5/3/2021,56578.21,58981.44,56435,57169.39,57649.93129,0
5/4/2021,57169.39,57200,53046.69,53200.01,85324.6259,0
5/5/2021,53205.05,58069.82,52900,57436.11,77263.92344,0
5/6/2021,57436.11,58360,55200,56393.68,70181.67191,0
5/7/2021,56393.68,58650,55241.63,57314.75,74542.74783,0
5/8/2021,57315.49,59500,56900,58862.05,69709.90603,0
5/9/2021,58866.53,59300,56235.66,58240.84,69806.11991,0
5/10/2021,58240.83,59500,53400,55816.14,89586.34925,0
5/11/2021,55816.14,56862.43,54370,56670.02,64329.54055,0
5/12/2021,56670.02,58000.01,48600,49631.32,99842.78984,0
5/13/2021,49537.15,51367.19,46000,49670.97,147332.0021,0
5/14/2021,49671.92,51483,48799.75,49841.45,80082.20431,0
5/15/2021,49844.16,50700,46555,46762.99,89437.44936,0
5/16/2021,46762.99,49795.89,43825.39,46431.5,114269.8128,0
5/17/2021,46426.83,46686,42001,43538.04,166657.1727,0
5/18/2021,43538.02,45799.29,42250.02,42849.78,116979.8608,0
5/19/2021,42849.78,43584.9,30000,36690.09,354347.2432,0
5/20/2021,36671.23,42451.67,34850,40526.64,203017.5969,0
5/21/2021,40525.39,42200,33488,37252.01,202100.8883,0
5/22/2021,37263.35,38829,35200.62,37449.73,126542.2437,0
5/23/2021,37458.51,38270.64,31111.01,34655.25,217136.0466,0
5/24/2021,34681.44,39920,34031,38796.29,161630.894,0
5/25/2021,38810.99,39791.77,36419.62,38324.72,111996.2284,0
5/26/2021,38324.72,40841,37800.44,39241.91,104780.7734,0
5/27/2021,39241.92,40411.14,37134.27,38529.98,86547.15879,0
5/28/2021,38529.99,38877.83,34684,35663.49,135377.6297,0
5/29/2021,35661.79,37338.58,33632.76,34605.15,112663.0927,0
5/30/2021,34605.15,36488,33379,35641.27,73535.38697,0
5/31/2021,35641.26,37499,34153.84,37253.81,94160.73529,0
6/1/2021,37253.82,37894.81,35666,36693.09,81234.66377,0
6/2/2021,36694.85,38225,35920,37568.68,67587.3725,0
6/3/2021,37568.68,39476,37170,39246.79,75889.10601,0
6/4/2021,39246.78,39289.07,35555.15,36829,91317.79925,0
6/5/2021,36829.15,37925,34800,35513.2,70459.62149,0
6/6/2021,35516.07,36480,35222,35796.31,47650.20664,0
6/7/2021,35796.31,36900,33300,33552.79,77574.95257,0
6/8/2021,33556.96,34068.01,31000,33380.81,123251.189,0
6/9/2021,33380.8,37534.79,32396.82,37388.05,136607.5975,0
6/10/2021,37388.05,38491,35782,36675.72,109527.2849,0
6/11/2021,36677.83,37680.4,35936.77,37331.98,78466.0053,0
6/12/2021,37331.98,37463.63,34600.36,35546.11,87717.54999,0
6/13/2021,35546.12,39380,34757,39020.57,86921.02556,0
6/14/2021,39020.56,41064.05,38730,40516.29,108522.3919,0
6/15/2021,40516.28,41330,39506.4,40144.04,80679.62284,0
6/16/2021,40143.8,40527.14,38116.01,38349.01,87771.97694,0
6/17/2021,38349,39559.88,37365,38092.97,79541.30712,0
6/18/2021,38092.97,38202.84,35129.29,35819.84,95228.04294,0
6/19/2021,35820.48,36457,34803.52,35483.72,68712.44946,0
6/20/2021,35483.72,36137.72,33336,35600.16,89878.17085,0
6/21/2021,35600.17,35750,31251.23,31608.93,168778.8732,0
6/22/2021,31614.12,33298.78,28805,32509.56,204208.1798,0
6/23/2021,32509.56,34881,31683,33678.07,126966.1006,0
6/24/2021,33675.07,35298,32286.57,34663.09,86625.80426,0
6/25/2021,34663.08,35500,31275,31584.45,116061.1304,0
6/26/2021,31576.09,32730,30151,32283.65,107820.3753,0
6/27/2021,32283.65,34749,31973.45,34700.34,96613.24421,0
6/28/2021,34702.49,35297.71,33862.72,34494.89,82222.26782,0
6/29/2021,34494.89,36600,34225.43,35911.73,90788.79622,0
6/30/2021,35911.72,36100,34017.55,35045,77152.19763,0
7/1/2021,35045,35057.57,32711,33504.69,71708.26611,0
7/2/2021,33502.33,33977.04,32699,33786.55,56172.18138,0
7/3/2021,33786.54,34945.61,33316.73,34669.13,43044.57864,0
7/4/2021,34669.12,35967.85,34357.15,35286.51,43703.47579,0
7/5/2021,35288.13,35293.78,33125.55,33690.14,64123.87425,0
7/6/2021,33690.15,35118.88,33532,34220.01,58210.59635,0
7/7/2021,34220.02,35059.09,33777.77,33862.12,53807.52168,0
7/8/2021,33862.11,33929.64,32077,32875.71,70136.48032,0
7/9/2021,32875.71,34100,32261.07,33815.81,47153.9399,0
7/10/2021,33815.81,34262,33004.78,33502.87,34761.17547,0
7/11/2021,33502.87,34666,33306.47,34258.99,31572.64745,0
7/12/2021,34259,34678.43,32658.34,33086.63,48181.40376,0
7/13/2021,33086.94,33340,32202.25,32729.77,41126.36101,0
7/14/2021,32729.12,33114.03,31550,32820.02,46777.82348,0
7/15/2021,32820.03,33185.25,31133,31880,51639.57635,0
7/16/2021,31874.49,32249.18,31020,31383.87,48499.86415,0
7/17/2021,31383.86,31955.92,31164.31,31520.07,34012.24213,0
7/18/2021,31520.07,32435,31108.97,31778.56,35923.71619,0
7/19/2021,31778.57,31899,30407.44,30839.65,47340.4685,0
7/20/2021,30839.65,31063.07,29278,29790.35,61034.04902,0
7/21/2021,29790.34,32858,29482.61,32144.51,82796.26513,0
7/22/2021,32144.51,32591.35,31708,32287.83,46148.09243,1
7/23/2021,32287.58,33650,31924.32,33634.09,50112.86363,1
7/24/2021,33634.1,34500,33401.14,34258.14,47977.55014,1
7/25/2021,34261.51,35398,33851.12,35381.02,47852.92831,1
7/26/2021,35381.02,40550,35205.78,37237.6,152452.5127,1
7/27/2021,37241.33,39542.61,36383,39457.87,88397.26702,1
7/28/2021,39456.61,40900,38772,40019.56,101344.5284,1
7/29/2021,40019.57,40640,39200,40016.48,53998.43928,1
7/30/2021,40018.49,42316.71,38313.23,42206.37,73602.78481,1
7/31/2021,42206.36,42448,41000.15,41461.83,44849.79101,1
8/1/2021,41461.84,42599,39422.01,39845.44,53953.18633,1
8/2/2021,39850.27,40480.01,38690,39147.82,50837.35195,1
8/3/2021,39146.86,39780,37642.03,38207.05,57117.43585,1
8/4/2021,38207.04,39969.66,37508.56,39723.18,52329.35243,1
8/5/2021,39723.17,41350,37332.7,40862.46,84343.75562,1
8/6/2021,40862.46,43392.43,39853.86,42836.87,75753.94135,1
8/7/2021,42836.87,44700,42446.41,44572.54,73396.74081,1
8/8/2021,44572.54,45310,43261,43794.37,69329.0927,1
8/9/2021,43794.36,46454.15,42779,46253.4,74587.88485,1
8/10/2021,46248.87,46700,44589.46,45584.99,53814.64342,1
8/11/2021,45585,46743.47,45341.14,45511,52734.90198,1
8/12/2021,45510.67,46218.12,43770,44399,55266.10878,1
8/13/2021,44400.06,47886,44217.39,47800,48239.37043,1
8/14/2021,47799.99,48144,45971.03,47068.51,46114.35902,1
8/15/2021,47068.5,47372.27,45500,46973.82,42110.71133,1
8/16/2021,46973.82,48053.83,45660,45901.29,52480.57401,1
8/17/2021,45901.3,47160,44376,44695.95,57039.34163,1
8/18/2021,44695.95,46000,44203.28,44705.29,54099.41599,1
8/19/2021,44699.37,47033,43927.7,46760.62,53411.75392,1
8/20/2021,46760.62,49382.99,46622.99,49322.47,56850.35223,1
8/21/2021,49322.47,49757.04,48222,48821.87,46745.13658,1
8/22/2021,48821.88,49500,48050,49239.22,37007.8878,1
8/23/2021,49239.22,50500,49029,49488.85,52462.54195,1
8/24/2021,49488.85,49860,47600,47674.01,51014.59475,1
8/25/2021,47674.01,49264.3,47126.28,48973.32,44655.83034,1
8/26/2021,48973.32,49352.84,46250,46843.87,49371.27777,1
8/27/2021,46843.86,49149.93,46348,49069.9,42068.10497,1
8/28/2021,49069.9,49299,48346.88,48895.35,26681.06379,1
8/29/2021,48895.35,49632.27,47762.54,48767.83,32652.28347,1
8/30/2021,48767.84,48888.61,46853,46982.91,40288.35083,1
8/31/2021,46982.91,48246.11,46700,47100.89,48645.52737,1
9/1/2021,47100.89,49156,46512,48810.52,49904.65528,1
9/2/2021,48810.51,50450.13,48584.06,49246.64,54410.77054,1
9/3/2021,49246.63,51000,48316.84,49999.14,59025.64416,1
9/4/2021,49998,50535.69,49370,49915.64,34664.65959,1
9/5/2021,49917.54,51900,49450,51756.88,40544.83587,1
9/6/2021,51756.88,52780,50969.33,52663.9,49249.66708,1
9/7/2021,52666.2,52920,42843.05,46863.73,123048.8027,1
9/8/2021,46868.57,47340.99,44412.02,46048.31,65069.3152,1
9/9/2021,46048.31,47399.97,45513.08,46395.14,50651.66002,1
9/10/2021,46395.14,47033,44132.29,44850.91,49048.26618,1
9/11/2021,44842.2,45987.93,44722.22,45173.69,30440.4081,1
9/12/2021,45173.68,46460,44742.06,46025.24,32094.28052,1
9/13/2021,46025.23,46880,43370,44940.73,65429.15056,1
9/14/2021,44940.72,47250,44594.44,47111.52,44855.85099,1
9/15/2021,47103.28,48500,46682.32,48121.41,43204.71174,1
9/16/2021,48121.4,48557,47021.1,47737.82,40725.08895,1
9/17/2021,47737.81,48150,46699.56,47299.98,34461.92776,1
9/18/2021,47299.98,48843.2,47035.56,48292.74,30906.47038,1
9/19/2021,48292.75,48372.83,46829.18,47241.75,29847.24349,1
9/20/2021,47241.75,47347.25,42500,43015.62,78003.52444,1
9/21/2021,43016.64,43639,39600,40734.38,84534.08049,1
9/22/2021,40734.09,44000.55,40565.39,43543.61,58349.05542,1
9/23/2021,43546.37,44978,43069.09,44865.26,48699.57655,1
9/24/2021,44865.26,45200,40675,42810.57,84113.42629,1
9/25/2021,42810.58,42966.84,41646.28,42670.64,33594.57189,1
9/26/2021,42670.63,43950,40750,43160.9,49879.99765,1
9/27/2021,43160.9,44350,42098,42147.35,39776.84383,1
9/28/2021,42147.35,42787.38,40888,41026.54,43372.2624,1
9/29/2021,41025.01,42590,40753.88,41524.28,33511.53487,1
9/30/2021,41524.29,44141.37,41410.17,43824.1,46381.22781,1
10/1/2021,43820.01,48495,43283.03,48141.61,66244.87492,1
10/2/2021,48141.6,48336.59,47430.18,47634.9,30508.98131,1
10/3/2021,47634.89,49228.08,47088,48200.01,30825.05601,1
10/4/2021,48200.01,49536.12,46891,49224.94,46796.49372,1
10/5/2021,49224.93,51886.3,49022.4,51471.99,52125.66793,1
10/6/2021,51471.99,55750,50382.41,55315,79877.54518,1
10/7/2021,55315,55332.31,53357,53785.22,54917.37766,1
10/8/2021,53785.22,56100,53617.61,53951.43,46160.25785,1
10/9/2021,53955.67,55489,53661.67,54949.72,55177.08013,1
10/10/2021,54949.72,56561.31,54080,54659,89237.83613,1
10/11/2021,54659.01,57839.04,54415.06,57471.35,52933.16575,1
10/12/2021,57471.35,57680,53879,55996.93,53471.2855,1
10/13/2021,55996.91,57777,54167.19,57367,55808.44492,1
10/14/2021,57370.83,58532.54,56818.05,57347.94,43053.33678,1
10/15/2021,57347.94,62933,56850,61672.42,82512.90802,1
10/16/2021,61672.42,62378.42,60150,60875.57,35467.88096,1
10/17/2021,60875.57,61718.39,58963,61528.33,39099.24124,1
10/18/2021,61528.32,62695.78,59844.45,62009.84,51798.44844,1
10/19/2021,62005.6,64486,61322.22,64280.59,53628.10774,1
10/20/2021,64280.59,67000,63481.4,66001.41,51428.93486,1
10/21/2021,66001.4,66639.74,62000,62193.15,68538.64537,1
10/22/2021,62193.15,63732.39,60000,60688.22,52119.35886,1
10/23/2021,60688.23,61747.64,59562.15,61286.75,27626.93678,1
10/24/2021,61286.75,61500,59510.63,60852.22,31226.57676,1
10/25/2021,60852.22,63710.63,60650,63078.78,36853.83806,1
10/26/2021,63078.78,63293.48,59817.55,60328.81,40217.50083,1
10/27/2021,60328.81,61496,58000,58413.44,62124.49016,1
10/28/2021,58413.44,62499,57820,60575.89,61056.35301,1
10/29/2021,60575.9,62980,60174.81,62253.71,43973.90414,1
10/30/2021,62253.7,62359.25,60673,61859.19,31478.12566,1
10/31/2021,61859.19,62405.3,59945.36,61299.8,39267.63794,1
11/1/2021,61299.81,62437.74,59405,60911.11,44687.66672,1
11/2/2021,60911.12,64270,60624.68,63219.99,46368.2841,1
11/3/2021,63220.57,63500,60382.76,62896.48,43336.09049,1
11/4/2021,62896.49,63086.31,60677.01,61395.01,35930.93314,1
11/5/2021,61395.01,62595.72,60721,60937.12,31604.48749,1
11/6/2021,60940.18,61560.49,60050,61470.61,25590.57408,1
11/7/2021,61470.62,63286.35,61322.78,63273.59,25515.6883,1
11/8/2021,63273.58,67789,63273.58,67525.83,54442.09455,1
11/9/2021,67525.82,68524.25,66222.4,66947.66,44661.37807,1
11/10/2021,66947.67,69000,62822.9,64882.43,65171.50405,1
11/11/2021,64882.42,65600.07,64100,64774.26,37237.98058,1
11/12/2021,64774.25,65450.7,62278,64122.23,44490.10816,0
11/13/2021,64122.22,65000,63360.22,64380,22504.97383,0
11/14/2021,64380.01,65550.51,63576.27,65519.1,25705.07347,0
11/15/2021,65519.11,66401.82,63400,63606.74,37829.37124,0
11/16/2021,63606.73,63617.31,58574.07,60058.87,77455.15609,0
11/17/2021,60058.87,60840.23,58373,60344.87,46289.38491,0
11/18/2021,60344.86,60976,56474.26,56891.62,62146.99931,0
11/19/2021,56891.62,58320,55600,58052.24,50715.88726,0
11/20/2021,58057.1,59845,57353,59707.51,33811.5901,0
11/21/2021,59707.52,60029.76,58486.65,58622.02,31902.22785,0
11/22/2021,58617.7,59444,55610,56247.18,51724.32047,0
11/23/2021,56243.83,58009.99,55317,57541.27,49917.85017,0
11/24/2021,57541.26,57735,55837,57138.29,39612.04964,0
11/25/2021,57138.29,59398.9,57000,58960.36,42153.51522,0
11/26/2021,58960.37,59150,53500,53726.53,65927.87066,0
11/27/2021,53723.72,55280,53610,54721.03,29716.99957,0
11/28/2021,54716.47,57445.05,53256.64,57274.88,36163.7137,0
11/29/2021,57274.89,58865.97,56666.67,57776.25,40125.28009,0
11/30/2021,57776.25,59176.99,55875.55,56950.56,49161.05194,0
12/1/2021,56950.56,59053.55,56458.01,57184.07,44956.63656,0
12/2/2021,57184.07,57375.47,55777.77,56480.34,37574.05976,0
12/3/2021,56484.26,57600,51680,53601.05,58927.69027,0
12/4/2021,53601.05,53859.1,42000.3,49152.47,114203.3737,0
12/5/2021,49152.46,49699.05,47727.21,49396.33,45580.82012,0
12/6/2021,49396.32,50891.11,47100,50441.92,58571.21575,0
12/7/2021,50441.91,51936.33,50039.74,50588.95,38253.46877,0
12/8/2021,50588.95,51200,48600,50471.19,38425.92466,0
12/9/2021,50471.19,50797.76,47320,47545.59,37692.68665,0
12/10/2021,47535.9,50125,46852,47140.54,44233.57391,0
12/11/2021,47140.54,49485.71,46751,49389.99,28889.19358,0
12/12/2021,49389.99,50777,48638,50053.9,26017.93421,0
12/13/2021,50053.9,50189.97,45672.75,46702.75,50869.52093,0
12/14/2021,46702.76,48700.41,46290,48343.28,39955.98445,0
12/15/2021,48336.95,49500,46547,48864.98,51629.181,0
12/16/2021,48864.98,49436.43,47511,47632.38,31949.86739,0
12/17/2021,47632.38,47995.96,45456,46131.2,43104.4887,0
12/18/2021,46133.83,47392.37,45500,46834.48,25020.05271,0
12/19/2021,46834.47,48300.01,46406.91,46681.23,29305.70665,0
12/20/2021,46681.24,47537.57,45558.85,46914.16,35848.50609,0
12/21/2021,46914.17,49328.96,46630,48889.88,37713.92924,0
12/22/2021,48887.59,49576.13,48421.87,48588.16,27004.2022,0
12/23/2021,48588.17,51375,47920.42,50838.81,35192.54046,0
12/24/2021,50838.82,51810,50384.43,50820,31684.84269,0
12/25/2021,50819.99,51156.23,50142.32,50399.66,19135.51613,0
12/26/2021,50399.67,51280,49412,50775.49,22569.88914,0
12/27/2021,50775.48,52088,50449,50701.44,28792.21566,0
12/28/2021,50701.44,50704.05,47313.01,47543.74,45853.33924,0
12/29/2021,47543.74,48139.08,46096.99,46464.66,39498.87,0
12/30/2021,46464.66,47900,45900,47120.87,30352.29569,0
12/31/2021,47120.88,48548.26,45678,46216.93,34937.99796,0
1/1/2022,46216.93,47954.63,46208.37,47722.65,19604.46325,0
1/2/2022,47722.66,47990,46654,47286.18,18340.4604,0
1/3/2022,47286.18,47570,45696,46446.1,27662.0771,0
1/4/2022,46446.1,47557.54,45500,45832.01,35491.4136,0
1/5/2022,45832.01,47070,42500,43451.13,51784.11857,0
1/6/2022,43451.14,43816,42430.58,43082.31,38880.37305,0
1/7/2022,43082.3,43145.83,40610,41566.48,54836.50818,0
1/8/2022,41566.48,42300,40501,41679.74,32952.73111,0
1/9/2022,41679.74,42786.7,41200.02,41864.62,22724.39426,0
1/10/2022,41864.62,42248.5,39650,41822.49,50729.17019,0
1/11/2022,41822.49,43100,41268.93,42729.29,37296.43729,0
1/12/2022,42729.29,44322,42450,43902.66,33943.2928,0
1/13/2022,43902.65,44500,42311.22,42560.11,34910.87762,0
1/14/2022,42558.35,43448.78,41725.95,43059.96,32640.88292,0
1/15/2022,43059.96,43800,42555,43084.29,21936.05616,0
1/16/2022,43084.29,43475,42581.79,43071.66,20602.35271,0
1/17/2022,43071.66,43176.18,41540.42,42201.62,27562.08613,0
1/18/2022,42201.63,42691,41250,42352.12,29324.08257,0
1/19/2022,42352.12,42559.13,41138.56,41660.01,31685.72159,0
1/20/2022,41660,43505,40553.31,40680.91,42330.33953,0
1/21/2022,40680.92,41100,35440.45,36445.31,88860.892,0
1/22/2022,36445.31,36835.22,34008,35071.42,90471.33896,0
1/23/2022,35071.42,36499,34601.01,36244.55,44279.52354,0
1/24/2022,36244.55,37550,32917.17,36660.35,91904.75321,0
1/25/2022,36660.35,37545.14,35701,36958.32,49232.40183,0
1/26/2022,36958.32,38919.98,36234.63,36809.34,69830.16036,0
1/27/2022,36807.24,37234.47,35507.01,37160.1,53020.87934,0
1/28/2022,37160.11,38000,36155.01,37716.56,42154.26956,0
1/29/2022,37716.57,38720.74,37268.44,38166.84,26129.49682,0
1/30/2022,38166.83,38359.26,37351.63,37881.76,21430.66527,0
1/31/2022,37881.75,38744,36632.61,38466.9,36855.2458,0
2/1/2022,38466.9,39265.2,38000,38694.59,34574.44663,0
2/2/2022,38694.59,38855.92,36586.95,36896.36,35794.6813,0
2/3/2022,36896.37,37387,36250,37311.61,32081.10999,0
2/4/2022,37311.98,41772.33,37026.73,41574.25,64703.95874,0
2/5/2022,41571.7,41913.69,40843.01,41382.59,32532.34372,0
2/6/2022,41382.6,42656,41116.56,42380.87,22405.16704,0
2/7/2022,42380.87,44500.5,41645.85,43839.99,51060.62006,0
2/8/2022,43839.99,45492,42666,44042.99,64880.29387,0
2/9/2022,44043,44799,43117.92,44372.72,34428.16729,0
2/10/2022,44372.71,45821,43174.01,43495.44,62357.29091,0
2/11/2022,43495.44,43920,41938.51,42373.73,44975.1687,0
2/12/2022,42373.73,43079.49,41688.88,42217.87,26556.85681,0
2/13/2022,42217.87,42760,41870,42053.66,17732.08113,0
2/14/2022,42053.65,42842.4,41550.56,42535.94,34010.1306,0
2/15/2022,42535.94,44751.4,42427.03,44544.86,38095.19576,0
2/16/2022,44544.85,44549.97,43307,43873.56,28471.8727,0
2/17/2022,43873.56,44164.71,40073.21,40515.7,47245.99494,0
2/18/2022,40515.71,40959.88,39450,39974.44,43845.92241,0
2/19/2022,39974.45,40444.32,39639.03,40079.17,18042.0551,0
2/20/2022,40079.17,40125.44,38000,38386.89,33439.29011,0
2/21/2022,38386.89,39494.35,36800,37008.16,62347.68496,0
2/22/2022,37008.16,38429,36350,38230.33,53785.94589,0
2/23/2022,38230.33,39249.93,37036.79,37250.01,43560.732,0
2/24/2022,37250.02,39843,34322.28,38327.21,120476.2946,0
2/25/2022,38328.68,39683.53,38014.37,39219.17,56574.57125,0
2/26/2022,39219.16,40348.45,38573.18,39116.72,29361.2568,0
2/27/2022,39116.73,39855.7,37000,37699.07,46229.44719,0
2/28/2022,37699.08,44225.84,37450.17,43160,73945.63858,0
3/1/2022,43160,44949,42809.98,44421.2,61743.09873,0
3/2/2022,44421.2,45400,43334.09,43892.98,57782.65081,0
3/3/2022,43892.99,44101.12,41832.28,42454,50940.61021,0
3/4/2022,42454,42527.3,38550,39148.66,61964.68498,0
3/5/2022,39148.65,39613.24,38407.59,39397.96,30363.13341,0
3/6/2022,39397.97,39693.87,38088.57,38420.81,39677.26158,0
3/7/2022,38420.8,39547.57,37155,37988,63994.11559,0
3/8/2022,37988.01,39362.08,37867.65,38730.63,55583.06638,0
3/9/2022,38730.63,42594.06,38656.45,41941.71,67392.58799,0
3/10/2022,41941.7,42039.63,38539.73,39422,71962.93154,0
3/11/2022,39422.01,40236.26,38223.6,38729.57,59018.7642,0
3/12/2022,38729.57,39486.71,38660.52,38807.36,24034.36432,0
3/13/2022,38807.35,39310,37578.51,37777.34,32791.82359,0
3/14/2022,37777.35,39947.12,37555,39671.37,46945.45375,0
3/15/2022,39671.37,39887.61,38098.33,39280.33,46015.54926,0
3/16/2022,39280.33,41718,38828.48,41114,88120.76167,0
3/17/2022,41114.01,41478.82,40500,40917.9,37189.38087,0
3/18/2022,40917.89,42325.02,40135.04,41757.51,45408.00969,0
3/19/2022,41757.51,42400,41499.29,42201.13,29067.18108,0
3/20/2022,42201.13,42296.26,40911,41262.11,30653.33468,0
3/21/2022,41262.11,41544.22,40467.94,41002.25,39426.24877,0
3/22/2022,41002.26,43361,40875.51,42364.13,59454.94294,0
3/23/2022,42364.13,43025.96,41751.47,42882.76,40828.87039,0
3/24/2022,42882.76,44220.89,42560.46,43991.46,56195.12374,0
3/25/2022,43991.46,45094.14,43579,44313.16,54614.43648,0
3/26/2022,44313.16,44792.99,44071.97,44511.27,23041.61741,0
3/27/2022,44511.27,46999,44421.46,46827.76,41874.91071,0
3/28/2022,46827.76,48189.84,46663.56,47122.21,58949.2614,0
3/29/2022,47122.21,48096.47,46950.85,47434.8,36772.28457,0
3/30/2022,47434.79,47700.22,46445.42,47067.99,40947.2085,0
3/31/2022,47067.99,47600,45200,45510.34,48645.12667,0
4/1/2022,45510.35,46720.09,44200,46283.49,56271.06474,0
4/2/2022,46283.49,47213,45620,45811,37073.53582,0
4/3/2022,45810.99,47444.11,45530.92,46407.35,33394.67794,0
4/4/2022,46407.36,46890.71,45118,46580.51,44641.87514,0
4/5/2022,46580.5,47200,45353.81,45497.55,42192.74852,0
4/6/2022,45497.54,45507.14,43121,43170.47,60849.32936,0
4/7/2022,43170.47,43900.99,42727.35,43444.19,37396.54156,0
4/8/2022,43444.2,43970.62,42107.14,42252.01,42375.04203,0
4/9/2022,42252.02,42800,42125.48,42753.97,17891.66047,0
4/10/2022,42753.96,43410.3,41868,42158.85,22771.09403,0
4/11/2022,42158.85,42414.71,39200,39530.45,63560.44721,0
4/12/2022,39530.45,40699,39254.63,40074.94,57751.01778,0
4/13/2022,40074.95,41561.31,39588.54,41147.79,41342.27254,0
4/14/2022,41147.78,41500,39551.94,39942.38,36807.01401,0
